"","x"
"371",0.00178491744756805
"372",0.0105051664753157
"373",0.00131480651426864
"374",0.00608280057103842
"375",0.00658589099506058
"376",0
"377",0.0017996738091221
"378",9.70543989906343e-05
"379",0
"380",0
"381",0
"382",6.58457891617831e-05
"383",0.00432779993199171
"384",0
"385",6.9557959169478e-05
"386",0.0229117616052289
"387",0.0246443929870989
"388",0
"389",0.00211128515970851
"390",0.0212974200368007
"391",0
"392",0
"393",8.79159523495538e-05
"394",0.00055754309343493
"395",0.00217162634454209
"396",0.000284738041002278
"397",0.000148959147953674
"398",0
"399",8.26651235843598e-05
"400",0
"401",0.00459377871111694
"402",0
"403",0.35347643490434
"404",0.0132123161764706
"405",0
"406",0.00548554484803558
"407",0.00319156317213627
"408",6.9557959169478e-05
"409",0.00181912681912682
"410",0.000637788998139782
"411",0
"412",0.00100012501562695
"413",0.000991375037176564
"414",0
"415",0
"416",0.00578987217743731
"417",0.00169595326706553
"418",0.0562810625535561
"419",0.00424460431654676
"420",0.00286176902511579
"421",0.000443901897680613
"422",0
"423",0.000495212941564873
"424",0.00535403560433677
"425",0
"426",0.000474833808167142
"427",0.0018700327255727
"428",0.00210449633736695
"429",0.0586868535451956
"430",0
"431",0.0228414801279123
"432",0.00181912681912682
"433",0.440628543657865
"434",0
"435",0.00329100037973081
"436",0.305463326290371
"437",0
"438",0
"439",0.00011001100110011
"440",0.00188746018638669
"441",0.0436912697775279
"442",0.00272027882857993
"443",0.00143600789804344
"444",0.000581860498945378
"445",0
"446",0
"447",0.0097478676539507
"448",0.000139275766016713
"449",0.00047713717693837
"450",0
"451",9.78665100802505e-05
"452",0.0388202222123065
"453",0
"454",0.0247270922924247
"455",0.000637788998139782
"456",0.4400885576975
"457",0
"458",0.00113238624665431
"459",0.33848125600769
"460",0
"461",0.000321629589922273
"462",0.000812347684809098
"463",0.000324851109907959
"464",7.57059580588992e-05
"465",0
"466",0
"467",0
"468",0.452107279693487
"469",0
"470",0
"471",0.00239355001259763
"472",0
"473",0.00125391849529781
"474",0.00100218658892128
"475",0
"476",0.0140845070422535
"477",0
"478",0
"479",0
"480",0
"481",0
"482",0
"483",0.000116829254045213
"484",0.000358406881412123
"485",0.000599263761664241
"486",0.376039031441995
"487",0.0239329876346231
"488",0.0046675258629698
"489",0.395106677346538
"490",0.000316940468015424
"491",8.06224049663401e-05
"492",0
"493",0.000630875023657813
"494",0.000614062020264047
"495",0.000337894914681534
"496",0.000887853060318517
"497",0.0010149113904286
"498",0.00362410756351249
"499",0.000532410488486623
"500",0.00211128515970851
"501",0.00100012501562695
"502",0.00329100037973081
"503",0.00113238624665431
"504",0
"505",0.00105835377880406
"506",9.62232379119557e-05
"507",0
"508",0
"509",0.00218424070332551
"510",0.0144701268040059
"511",0.000562565297757775
"512",0.00143805777608595
"513",0.00105904156738152
"514",0
"515",0.000217344055640078
"516",0.00764881942135018
"517",0
"518",0.000143533802210421
"519",0.00112691928440625
"520",0
"521",0.0228018510727808
"522",0
"523",0.0212974200368007
"524",0.000991375037176564
"525",0.305765167521883
"526",0.338096763857738
"527",0
"528",0.00105835377880406
"529",0
"530",0.0629325259515571
"531",0.00184265752162563
"532",0.000109223963737644
"533",0.00015232872538939
"534",0.000964475164764507
"535",8.45987902372996e-05
"536",0.000397193168277506
"537",0
"538",0
"539",0
"540",0.00305401794235541
"541",0
"542",0.14342068188222
"543",0.00789244252741706
"544",0
"545",0.0032139987501116
"546",0
"547",0
"548",0
"549",0
"550",0.000116829254045213
"551",9.62232379119557e-05
"552",0
